age,age_id
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
"18 Years and older  (Adult, Older Adult)",age_101
