,Unnamed: 0,nctid,CUI,standard_name,measure_type,measure_id,standard_measuer_id
1868,4028,NCT04409509,C0032042,Placebo,Comparator,intervention_4029,standard_inter_4
1869,4031,NCT04409522,0,The usual treatment,Comparator,intervention_4032,standard_inter_1366
1870,4032,NCT04409535,0,WHOQOL-BREF survey,Comparator,intervention_4033,standard_inter_1367
1871,4033,NCT04409535,0,WHOQOL-BREF survey,Comparator,intervention_4034,standard_inter_1367
1872,4034,NCT04409743,0,Remote Cognitive Behavioral Therapy for Insomnia,Comparator,intervention_4035,standard_inter_1368
1873,4035,NCT04409743,0,Remote Cognitive Behavioral Therapy for Insomnia,Comparator,intervention_4036,standard_inter_1368
1874,4045,NCT04409834,C0019134,heparin,Comparator,intervention_4046,standard_inter_420
1875,4046,NCT04409834,0,Enoxaparin 40 Mg/0.4 mL Injectable Solution,Comparator,intervention_4047,standard_inter_1370
1876,4047,NCT04409847,0,ABPM,Comparator,intervention_4048,standard_inter_1371
1877,4048,NCT04409847,0,ECG,Comparator,intervention_4049,standard_inter_1372
1878,4049,NCT04409847,0,FMD,Comparator,intervention_4050,standard_inter_1373
1879,4050,NCT04409847,0,PWV,Comparator,intervention_4051,standard_inter_1374
1880,4051,NCT04409847,0,Rarefaction,Comparator,intervention_4052,standard_inter_1375
1881,4052,NCT04409847,0,ABPM,Comparator,intervention_4053,standard_inter_1371
1882,4053,NCT04409847,0,ECG,Comparator,intervention_4054,standard_inter_1372
1883,4054,NCT04409847,0,FMD,Comparator,intervention_4055,standard_inter_1373
1884,4055,NCT04409847,0,PWV,Comparator,intervention_4056,standard_inter_1374
1885,4056,NCT04409847,0,Rarefaction,Comparator,intervention_4057,standard_inter_1375
1886,4057,NCT04409873,C0790233,Distilled water,Comparator,intervention_4058,standard_inter_1376
1887,4063,NCT04409899,0,Blood tests,Comparator,intervention_4064,standard_inter_1313
1888,4066,NCT04410107,0,Lung Function tests,Comparator,intervention_4067,standard_inter_1382
1889,4067,NCT04410107,0,Exercise capacity,Comparator,intervention_4068,standard_inter_1383
1890,4068,NCT04410107,0,Exercise physiology,Comparator,intervention_4069,standard_inter_1384
1891,4069,NCT04410107,0,Health-related quality of life,Comparator,intervention_4070,standard_inter_1385
1892,4070,NCT04410107,0,"Respiratory symptoms, symptoms of anxiety and depression, and post-traumatic stress screening",Comparator,intervention_4071,standard_inter_1386
1893,4071,NCT04410107,0,Lung Function tests,Comparator,intervention_4072,standard_inter_1382
1894,4072,NCT04410107,0,Exercise capacity,Comparator,intervention_4073,standard_inter_1383
1895,4073,NCT04410107,0,Exercise physiology,Comparator,intervention_4074,standard_inter_1384
1896,4074,NCT04410107,0,Health-related quality of life,Comparator,intervention_4075,standard_inter_1385
1897,4075,NCT04410107,0,"Respiratory symptoms, symptoms of anxiety and depression, and post-traumatic stress screening",Comparator,intervention_4076,standard_inter_1386
1898,4080,NCT04410263,0,"Sampling (EDTA blood, pharyngeal and nose swabs, bronchoalveolar lavage ,urine)",Comparator,intervention_4081,standard_inter_1389
1899,4083,NCT04410328,C2936643,Standard of Care,Comparator,intervention_4084,standard_inter_43
1900,4084,NCT04410354,C1259637,Merimepodib,Comparator,intervention_4085,standard_inter_1390
1901,4085,NCT04410354,0,Remdesivir,Comparator,intervention_4086,standard_inter_77
1902,4086,NCT04410354,C0032042,Placebo,Comparator,intervention_4087,standard_inter_4
1903,4087,NCT04410354,0,Remdesivir,Comparator,intervention_4088,standard_inter_77
1904,4088,NCT04410432,0,Blood sample collection,Comparator,intervention_4089,standard_inter_1391
1905,4092,NCT04410458,0,blood donation SMS,Comparator,intervention_4093,standard_inter_845
1906,4093,NCT04410471,0,CLIA of IgG and IgM against SARS-Cov-2,Comparator,intervention_4094,standard_inter_1392
1907,4094,NCT04410471,0,CLIA of IgG and IgM against SARS-Cov-2,Comparator,intervention_4095,standard_inter_1392
1908,4099,NCT04410510,C0032042,Placebo,Comparator,intervention_4100,standard_inter_4
1909,4101,NCT04410536,0,Symptomatic drugs,Comparator,intervention_4102,standard_inter_1394
1910,4102,NCT04410536,0,Bridge therapy,Comparator,intervention_4103,standard_inter_1395
1911,4103,NCT04410536,C2728259,Program,Comparator,intervention_4104,standard_inter_1396
1912,4106,NCT04410562,C0032042,Placebo,Comparator,intervention_4107,standard_inter_4
1913,4109,NCT04410718,0,Glycaemic levels,Comparator,intervention_4110,standard_inter_1399
1914,4110,NCT04410718,0,Glycaemic levels,Comparator,intervention_4111,standard_inter_1399
1915,4111,NCT04410835,0,Online Survey,Comparator,intervention_4112,standard_inter_1022
1916,4112,NCT04410835,0,Online Survey,Comparator,intervention_4113,standard_inter_1022
1917,4119,NCT04411433,C0020336,Hydroxychloroquine,Comparator,intervention_4120,standard_inter_16
1918,4120,NCT04411433,C0020336,hydroxychloroquine,Comparator,intervention_4121,standard_inter_16
1919,4122,NCT04411446,C0032042,Placebo,Comparator,intervention_4123,standard_inter_4
1920,4123,NCT04411459,0,Invasive mechanical ventilation,Comparator,intervention_4124,standard_inter_1400
1921,4124,NCT04411511,0,Exposure to the Dutch measures due to the Covid-19 pandemic.,Comparator,intervention_4125,standard_inter_1401
1922,4125,NCT04411511,0,Exposure to the Dutch measures due to the Covid-19 pandemic.,Comparator,intervention_4126,standard_inter_1401
1923,4126,NCT04411563,0,Taking biological samples,Comparator,intervention_4127,standard_inter_1402
1924,4127,NCT04411563,0,Taking biological samples,Comparator,intervention_4128,standard_inter_1402
1925,4128,NCT04411563,0,Taking biological samples,Comparator,intervention_4129,standard_inter_1402
1926,4131,NCT04411628,C0032042,Placebo,Comparator,intervention_4132,standard_inter_4
1927,4136,NCT04411680,C2936643,Standard of Care,Comparator,intervention_4137,standard_inter_43
1928,4142,NCT04412057,C0032042,Placebo,Comparator,intervention_4143,standard_inter_4
1929,4145,NCT04412252,C0032042,Placebo,Comparator,intervention_4146,standard_inter_4
1930,4146,NCT04412265,0,Relation between frailty and clinical outcomes in elderly patients with COVID-19.,Comparator,intervention_4147,standard_inter_1408
1931,4147,NCT04412278,0,Online Survey,Comparator,intervention_4148,standard_inter_1022
1932,4148,NCT04412291,C2936643,Standard of Care,Comparator,intervention_4149,standard_inter_43
1933,4149,NCT04412291,C1962302,Anakinra Prefilled Syringe,Comparator,intervention_4150,standard_inter_1409
1934,4150,NCT04412291,C2936643,Standard of Care,Comparator,intervention_4151,standard_inter_43
1935,4151,NCT04412291,C3692223,Tocilizumab Prefilled Syringe,Comparator,intervention_4152,standard_inter_1410
1936,4152,NCT04412291,C2936643,Standard of Care,Comparator,intervention_4153,standard_inter_43
1937,4153,NCT04412304,C0206461,dalteparin,Comparator,intervention_4154,standard_inter_1411
1938,4154,NCT04412304,C0206461,dalteparin,Comparator,intervention_4155,standard_inter_1411
1939,4155,NCT04412304,C0206461,dalteparin,Comparator,intervention_4156,standard_inter_1411
1940,4162,NCT04412356,0,Tracheotomy,Comparator,intervention_4163,standard_inter_1415
1941,4163,NCT04412369,0,Non-invasive cardiac imaging,Comparator,intervention_4164,standard_inter_1416
1942,4164,NCT04412382,0,NETosis markers,Comparator,intervention_4165,standard_inter_1417
1943,4165,NCT04412382,0,NETosis markers,Comparator,intervention_4166,standard_inter_1417
1944,4166,NCT04412395,C0052176,apolactoferrin,Comparator,intervention_4167,standard_inter_1418
1945,4167,NCT04412395,C0032042,Placebo,Comparator,intervention_4168,standard_inter_4
1946,4175,NCT04412538,C0032042,Placebo,Comparator,intervention_4176,standard_inter_4
1947,4176,NCT04412538,C0032042,Placebo,Comparator,intervention_4177,standard_inter_4
1948,4177,NCT04412655,0,Percutaneous Coronary Revascularization for STEMI,Comparator,intervention_4178,standard_inter_1426
1949,4178,NCT04412655,0,Percutaneous Coronary Revascularization for STEMI,Comparator,intervention_4179,standard_inter_1426
1950,4181,NCT04412668,C0032042,Placebo,Comparator,intervention_4182,standard_inter_4
1951,4183,NCT04412772,C0032042,Placebo,Comparator,intervention_4184,standard_inter_4
1952,4186,NCT04413045,0,Prevalence of COVID-19,Comparator,intervention_4187,standard_inter_1430
1953,4188,NCT04413071,0,Passed infection of SARS-CoV-2,Comparator,intervention_4189,standard_inter_1431
1954,4189,NCT04413435,0,File Scanning,Comparator,intervention_4190,standard_inter_946
1955,4190,NCT04413435,0,File Scanning,Comparator,intervention_4191,standard_inter_946
1956,4195,NCT04413838,C2936643,Standard of Care,Comparator,intervention_4196,standard_inter_43
1957,4196,NCT04413864,0,Inflammatory cytokines and chemokines profiles of patients with dexmedetomidine administration,Comparator,intervention_4197,standard_inter_1436
1958,4201,NCT04414124,0,KB109 + Self Supportive Care (SSC),Comparator,intervention_4202,standard_inter_1439
1959,4202,NCT04414124,0,Self Supportive Care (SSC) Alone,Comparator,intervention_4203,standard_inter_1440
1960,4206,NCT04414267,C0032042,Placebo,Comparator,intervention_4207,standard_inter_4
1961,4209,NCT04414371,0,Yoga,Comparator,intervention_4210,standard_inter_1443
1962,4210,NCT04414618,0,Opaganib,Comparator,intervention_4211,standard_inter_1444
1963,4211,NCT04414618,C0032042,Placebo,Comparator,intervention_4212,standard_inter_4
1964,4212,NCT04414631,0,Conestat alfa,Comparator,intervention_4213,standard_inter_1445
1965,4214,NCT04414826,0,Mindfulness + Compassion Intervention (MC),Comparator,intervention_4215,standard_inter_1446
1966,4215,NCT04414826,0,Mindfulness Alone (MO) Intervention,Comparator,intervention_4216,standard_inter_1447
1967,4216,NCT04414826,0,Mindfulness Alone (MO) Intervention,Comparator,intervention_4217,standard_inter_1447
1968,4217,NCT04414826,0,Mindfulness + Compassion Intervention (MC),Comparator,intervention_4218,standard_inter_1446
1969,4218,NCT04414904,0,Exposure: Covid-19 infection,Comparator,intervention_4219,standard_inter_1448
1970,4224,NCT04415073,0,SNDX-6352,Comparator,intervention_4225,standard_inter_1451
1971,4225,NCT04415073,C0032042,Placebo,Comparator,intervention_4226,standard_inter_4
1972,4226,NCT04415086,0,convalescent plasma,Comparator,intervention_4227,standard_inter_24
1973,4227,NCT04415086,0,convalescent plasma,Comparator,intervention_4228,standard_inter_24
1974,4228,NCT04415086,0,convalescent plasma,Comparator,intervention_4229,standard_inter_24
1975,4230,NCT04415151,C0032042,Placebo,Comparator,intervention_4231,standard_inter_4
1976,4231,NCT04415879,0,N-95 Respirator,Comparator,intervention_4232,standard_inter_1453
1977,4232,NCT04415879,0,Cloth Face Mask,Comparator,intervention_4233,standard_inter_1454
1978,4233,NCT04415879,0,Graded exercise test,Comparator,intervention_4234,standard_inter_1455
1979,4240,NCT04416009,0,NİCaS,Comparator,intervention_4241,standard_inter_1456
1980,4241,NCT04416009,0,NİCaS,Comparator,intervention_4242,standard_inter_1456
1981,4243,NCT04416048,C2936643,Standard of Care,Comparator,intervention_4244,standard_inter_43
1982,4244,NCT04416061,0,COVID 19 Diagnostic Test,Comparator,intervention_4245,standard_inter_1457
1983,4245,NCT04416113,0,photobiomodulation and photodynamic therapy,Comparator,intervention_4246,standard_inter_1458
1984,4246,NCT04416113,0,photobiomodulation and photodynamic therapy,Comparator,intervention_4247,standard_inter_1458
1985,4247,NCT04416113,0,photobiomodulation and photodynamic therapy,Comparator,intervention_4248,standard_inter_1458
1986,4248,NCT04416139,0,Infusion IV of Mesenchymal Stem cells,Comparator,intervention_4249,standard_inter_1459
1987,4268,NCT04416308,0,NG test,Comparator,intervention_4269,standard_inter_1460
1988,4269,NCT04416308,0,Self-questionnary,Comparator,intervention_4270,standard_inter_1461
1989,4270,NCT04416308,0,NG test,Comparator,intervention_4271,standard_inter_1460
1990,4271,NCT04416308,0,Blood test,Comparator,intervention_4272,standard_inter_731
1991,4272,NCT04416308,0,Self-questionnary,Comparator,intervention_4273,standard_inter_1461
1992,4273,NCT04416308,0,NG test,Comparator,intervention_4274,standard_inter_1460
1993,4274,NCT04416308,0,Self-questionnary,Comparator,intervention_4275,standard_inter_1461
1994,4275,NCT04416308,0,NG test,Comparator,intervention_4276,standard_inter_1460
1995,4276,NCT04416308,0,Blood test,Comparator,intervention_4277,standard_inter_731
1996,4277,NCT04416308,0,Self-questionnary,Comparator,intervention_4278,standard_inter_1461
1997,4279,NCT04416334,C0034866,Recommendation,Comparator,intervention_4280,standard_inter_1463
1998,4280,NCT04416347,0,SARS-CoV2 Infection,Comparator,intervention_4281,standard_inter_1464
1999,4281,NCT04416347,0,SARS-CoV2 Infection,Comparator,intervention_4282,standard_inter_1464
2000,4285,NCT04416464,0,COVID-19 Pneumonia,Comparator,intervention_4286,standard_inter_1467
2001,4286,NCT04416893,0,RT-PCR SARS-Cov2,Comparator,intervention_4287,standard_inter_1468
2002,4287,NCT04416893,0,Sars-Cov2 serology,Comparator,intervention_4288,standard_inter_1469
2003,4288,NCT04416919,0,Assembled mask,Comparator,intervention_4289,standard_inter_1470
2004,4289,NCT04417153,0,Mindfulness Based Intervention,Comparator,intervention_4290,standard_inter_1471
2005,4290,NCT04417153,0,Mindfulness Based Intervention,Comparator,intervention_4291,standard_inter_1471
2006,4291,NCT04417153,0,Mindfulness Based Intervention,Comparator,intervention_4292,standard_inter_1471
2007,4293,NCT04417257,C0032042,Placebo,Comparator,intervention_4294,standard_inter_4
2008,4294,NCT04417270,0,Freestyle Libre 14 day CGM system,Comparator,intervention_4295,standard_inter_1473
2009,4295,NCT04417270,0,Accuchek Inform II platform,Comparator,intervention_4296,standard_inter_1474
2010,4296,NCT04417270,0,Freestyle Libre 14 day CGM system,Comparator,intervention_4297,standard_inter_1473
2011,4297,NCT04417270,0,Accuchek Inform II platform,Comparator,intervention_4298,standard_inter_1474
2012,4299,NCT04417335,C0032042,Placebo,Comparator,intervention_4300,standard_inter_4
2013,4300,NCT04417374,0,Description of groups caracteristics,Comparator,intervention_4301,standard_inter_1475
2014,4301,NCT04417374,0,Description of groups caracteristics,Comparator,intervention_4302,standard_inter_1475
2015,4305,NCT04418206,0,patients COVID 19,Comparator,intervention_4306,standard_inter_1477
2016,4306,NCT04418245,0,Imaging by thoracic scanner,Comparator,intervention_4307,standard_inter_1478
2017,4307,NCT04418284,0,survey,Comparator,intervention_4308,standard_inter_554
2018,4311,NCT04418544,0,Device used to record voice for screening,Comparator,intervention_4312,standard_inter_1481
2019,4312,NCT04418544,0,Device used to record voice for screening,Comparator,intervention_4313,standard_inter_1481
2020,4313,NCT04418557,0,RT-PCR and antibody testing,Comparator,intervention_4314,standard_inter_1482
2021,4314,NCT04418557,0,RT-PCR and antibody testing,Comparator,intervention_4315,standard_inter_1482
2022,4317,NCT04418947,0,Communication type,Comparator,intervention_4318,standard_inter_1483
2023,4319,NCT04418947,0,Communication type,Comparator,intervention_4320,standard_inter_1483
2024,4321,NCT04419025,C0001047,acetylcysteine,Comparator,intervention_4322,standard_inter_892
2025,4323,NCT04419545,0,Neural network diagnosis algorithm,Comparator,intervention_4324,standard_inter_1484
2026,4324,NCT04419545,0,Neural network diagnosis algorithm,Comparator,intervention_4325,standard_inter_1484
2027,4325,NCT04419571,0,Emergency Laparotomy,Comparator,intervention_4326,standard_inter_1485
2028,4326,NCT04419571,0,Emergency Laparotomy,Comparator,intervention_4327,standard_inter_1485
2029,4328,NCT04419610,0,sodium chloride 0.9%,Comparator,intervention_4329,standard_inter_1487
2030,4333,NCT04420182,0,Virtual Care at Home,Comparator,intervention_4334,standard_inter_1489
2031,4336,NCT04420247,C2936643,Standard of Care,Comparator,intervention_4337,standard_inter_43
2032,4338,NCT04420260,C0032042,Placebo,Comparator,intervention_4339,standard_inter_4
2033,4340,NCT04420273,0,Active control:Healthy Living,Comparator,intervention_4341,standard_inter_1492
2034,4351,NCT04420364,0,Maintenance or reduction of immunosuppression,Comparator,intervention_4352,standard_inter_1496
